# frame t_err(m) r_err(deg) dx dy dz
478 0.122061 0.963381 0.005755 -0.004992 -0.121823
479 0.122065 0.955628 0.032572 -0.027069 -0.114483
480 0.118930 1.021375 0.019007 0.001458 -0.117392
481 0.121701 1.026505 0.037961 -0.011387 -0.115067
482 0.104225 0.995792 0.022501 -0.017850 -0.100190
483 0.085006 0.904182 0.018202 -0.011787 -0.082193
484 0.096961 0.923645 0.020446 -0.031281 -0.089470
485 0.106184 0.926140 0.012691 -0.002155 -0.105401
486 0.121269 0.982027 0.040631 -0.025482 -0.111382
487 0.114095 0.949449 0.030299 -0.013099 -0.109216
488 0.113166 0.973366 0.050805 -0.023158 -0.098433
489 0.077861 0.917106 0.027832 -0.014756 -0.071204
490 0.075024 0.969976 0.027758 -0.012119 -0.068638
491 0.095802 1.059763 0.038652 -0.018489 -0.085687
492 0.119066 1.051899 0.045291 -0.021814 -0.107933
493 0.116443 1.001663 0.042648 -0.022057 -0.106083
494 0.103277 1.098183 0.029570 -0.018123 -0.097280
495 0.093951 0.974070 0.021489 -0.013854 -0.090405
496 0.106985 0.982772 0.025927 -0.015161 -0.102682
497 0.119435 0.912719 0.032531 -0.025177 -0.112127
498 0.122861 1.007714 0.043496 -0.019675 -0.113207
499 0.113434 1.022575 0.042639 -0.026036 -0.101840
500 0.110979 0.985331 0.034944 -0.009313 -0.104922
501 0.119103 0.864235 0.049350 -0.030897 -0.103901
502 0.117296 0.952695 0.027701 -0.010919 -0.113454
503 0.127475 0.861057 0.050474 -0.040433 -0.109851
504 0.122722 0.944158 0.033467 -0.018176 -0.116663
505 0.128190 0.904033 0.047773 -0.026258 -0.116021
506 0.124413 0.865966 0.031135 -0.023440 -0.118152
507 0.120232 0.851020 0.029143 -0.024591 -0.114025
508 0.124461 0.826988 0.029588 -0.028809 -0.117410
509 0.126938 0.912936 0.027462 -0.022117 -0.121943
510 0.131977 0.812020 0.028410 -0.027262 -0.125967
511 0.139933 0.773650 0.019548 -0.025915 -0.136116
512 0.142428 0.796207 0.021315 -0.032214 -0.137090
513 0.128116 0.711184 0.019859 -0.029020 -0.123196
514 0.118228 0.725283 0.037457 -0.024587 -0.109409
515 0.109795 0.844137 0.031175 -0.019877 -0.103382
516 0.121508 0.733023 0.036776 -0.024591 -0.113168
517 0.125406 0.788186 0.031880 -0.035837 -0.115871
518 0.119295 0.878335 0.035972 -0.033231 -0.108780
519 0.113465 0.767539 0.030003 -0.044365 -0.100029
520 0.108500 0.682243 0.030513 -0.028207 -0.100227
521 0.118106 0.763128 0.030918 -0.031746 -0.109478
522 0.129907 0.745251 0.038952 -0.035722 -0.118670
523 0.126363 0.775416 0.042299 -0.035691 -0.113599
524 0.133865 0.821460 0.046649 -0.028856 -0.122111
525 0.117361 0.785750 0.047867 -0.030095 -0.102843
526 0.109252 0.748872 0.024379 -0.021907 -0.104220
527 0.124993 0.584184 0.049803 -0.052455 -0.101938
528 0.135192 0.695163 0.025284 -0.023813 -0.130655
529 0.123948 0.688544 0.043854 -0.042151 -0.107997
530 0.109425 0.747205 0.025725 -0.034950 -0.100451
531 0.115732 0.724551 0.033647 -0.029242 -0.106802
532 0.104597 0.827025 0.035462 -0.024950 -0.095186
533 0.098965 0.814092 0.040904 -0.023846 -0.086904
534 0.108156 0.674490 0.044983 -0.039175 -0.090220
535 0.116989 0.630960 0.030623 -0.033290 -0.107891
536 0.129644 0.620055 0.024343 -0.034328 -0.122624
537 0.144795 0.680831 0.009720 -0.018551 -0.143272
538 0.147730 0.715532 0.012379 -0.016435 -0.146290
539 0.144514 0.708681 0.009420 -0.019646 -0.142863
540 0.132980 0.626892 0.015083 -0.030522 -0.128548
541 0.141387 0.535404 -0.000622 -0.034271 -0.137169
542 0.131138 0.475754 -0.001911 -0.025524 -0.128616
543 0.136262 0.611848 0.007520 -0.033968 -0.131746
544 0.142155 0.536485 0.016734 -0.018292 -0.139976
545 0.151780 0.510812 0.017672 -0.037299 -0.146060
546 0.152042 0.439188 0.007364 -0.025783 -0.149659
547 0.144046 0.484737 0.012720 -0.032904 -0.139660
548 0.142297 0.515287 0.013367 -0.015636 -0.140803
549 0.139057 0.518275 0.020598 -0.035176 -0.132948
550 0.120897 0.546219 0.010366 -0.022617 -0.118309
551 0.123377 0.584300 0.027205 -0.030893 -0.116307
552 0.116390 0.647395 0.011482 -0.017603 -0.114477
553 0.121193 0.624318 0.018481 -0.034154 -0.114804
554 0.127770 0.542182 0.002259 -0.027908 -0.124664
555 0.134144 0.429939 0.000440 -0.034597 -0.129605
556 0.117954 0.494666 -0.014978 -0.015873 -0.115917
557 0.138115 0.481409 -0.021551 -0.010798 -0.135996
558 0.149358 0.595452 -0.051407 -0.005876 -0.140110
559 0.142936 0.635082 -0.058700 -0.011128 -0.129851
560 0.142626 0.542267 -0.065934 -0.006425 -0.126308
561 0.142301 0.587479 -0.064864 -0.003516 -0.126609
562 0.160547 0.541521 -0.067849 -0.002395 -0.145486
563 0.169570 0.506304 -0.072530 -0.007071 -0.153113
564 0.167869 0.498620 -0.069021 -0.010825 -0.152640
565 0.173850 0.559118 -0.077457 -0.006095 -0.155522
566 0.170037 0.593893 -0.069078 -0.000884 -0.155371
567 0.159313 0.615899 -0.069279 -0.001150 -0.143456
568 0.151465 0.625290 -0.069034 0.002776 -0.134790
569 0.148396 0.662113 -0.062527 0.001275 -0.134574
570 0.147626 0.660661 -0.055808 -0.001714 -0.136660
571 0.139567 0.714479 -0.045187 -0.002573 -0.132025
572 0.145058 0.704309 -0.061626 0.006938 -0.131133
573 0.142948 0.674724 -0.052974 0.004008 -0.132710
574 0.143019 0.671883 -0.067227 0.009553 -0.125871
575 0.135412 0.643527 -0.057233 -0.009233 -0.122374
576 0.150615 0.610486 -0.077100 0.001799 -0.129372
577 0.145683 0.634194 -0.060898 -0.000788 -0.132341
578 0.139015 0.614128 -0.054607 -0.000745 -0.127838
579 0.132233 0.606790 -0.056817 0.001897 -0.119389
580 0.137819 0.583016 -0.074424 -0.006290 -0.115825
581 0.153167 0.530074 -0.078066 0.010945 -0.131324
582 0.142646 0.643781 -0.067244 -0.016897 -0.124662
583 0.154194 0.429388 -0.071497 -0.004394 -0.136545
584 0.154055 0.564930 -0.066286 -0.009857 -0.138716
585 0.167948 0.527594 -0.082770 0.006265 -0.146002
586 0.163019 0.474366 -0.082586 -0.000303 -0.140552
587 0.159321 0.490105 -0.088464 -0.000273 -0.132503
588 0.153259 0.567539 -0.068416 -0.009096 -0.136838
589 0.157723 0.537958 -0.068494 -0.020067 -0.140650
590 0.172513 0.497252 -0.089919 -0.005316 -0.147129
591 0.174214 0.570682 -0.090634 -0.009933 -0.148450
592 0.156911 0.527617 -0.083292 0.009766 -0.132621
593 0.151780 0.615878 -0.070322 -0.000403 -0.134506
594 0.150320 0.659572 -0.058273 -0.007115 -0.138382
595 0.176548 0.798443 -0.071995 -0.009094 -0.160945
596 0.206977 0.705942 -0.082243 -0.015834 -0.189275
597 0.217148 0.719717 -0.103208 -0.014515 -0.190501
598 0.206716 0.679538 -0.094406 -0.013231 -0.183423
599 0.222727 0.676116 -0.100590 -0.011201 -0.198403
600 0.242786 0.850504 -0.103470 -0.018413 -0.218860
601 0.253115 0.809269 -0.107051 -0.011323 -0.229083
602 0.222832 0.808695 -0.102718 -0.010703 -0.197454
603 0.219532 0.802488 -0.109789 0.003991 -0.190065
604 0.214099 0.802981 -0.091141 -0.007000 -0.193604
605 0.210892 0.842923 -0.095664 -0.017851 -0.187097
606 0.210037 0.825994 -0.083678 -0.026620 -0.190801
607 0.220927 0.852168 -0.085332 -0.030443 -0.201495
608 0.249521 0.828106 -0.090479 -0.028737 -0.230756
609 0.302111 0.835308 -0.094531 -0.031784 -0.285175
610 0.341846 1.009556 -0.124218 -0.020552 -0.317814
611 0.386579 1.162364 -0.132912 -0.028194 -0.361916
612 0.400299 1.197959 -0.126150 -0.037407 -0.378056
613 0.406318 1.242381 -0.118907 -0.042637 -0.386183
614 0.406461 1.269334 -0.126931 -0.046534 -0.383319
615 0.401825 1.272615 -0.135216 -0.028148 -0.377343
616 0.397419 1.255658 -0.150432 -0.029787 -0.366640
617 0.391470 1.339269 -0.152903 -0.034745 -0.358695
618 0.368312 1.229177 -0.139600 -0.039573 -0.338526
619 0.312753 0.995281 -0.116709 -0.034663 -0.288083
620 0.258944 0.748737 -0.106188 -0.016234 -0.235611
621 0.186096 0.555749 -0.092640 -0.011259 -0.161005
622 0.182006 0.544039 -0.087675 -0.017121 -0.158575
623 0.174165 0.530375 -0.080693 -0.018934 -0.153179
624 0.177822 0.542569 -0.090750 -0.027044 -0.150512
625 0.205332 0.625917 -0.109519 -0.030127 -0.171053
626 0.220977 0.700790 -0.100898 -0.021056 -0.195466
627 0.227439 0.753184 -0.090345 -0.021809 -0.207583
628 0.217436 0.725957 -0.087713 -0.020363 -0.197914
629 0.180366 0.681303 -0.081059 -0.035320 -0.157206
630 0.187111 0.653891 -0.096034 -0.025098 -0.158613
631 0.184165 0.681213 -0.086182 -0.029436 -0.160071
632 0.188258 0.650228 -0.084367 -0.028082 -0.165936
633 0.196798 0.664080 -0.081338 -0.027965 -0.177007
634 0.208374 0.592682 -0.084535 -0.024650 -0.188855
635 0.250293 0.642719 -0.110643 -0.011206 -0.224231
636 0.278282 0.749411 -0.118692 -0.012635 -0.251383
637 0.298165 0.731519 -0.104456 -0.013752 -0.278931
638 0.209599 0.383570 -0.052578 -0.017345 -0.202154
639 0.207387 0.394518 -0.058653 -0.020329 -0.197878
640 0.257367 0.602117 -0.080457 -0.019310 -0.243704
641 0.284636 0.771144 -0.099798 -0.011391 -0.266323
642 0.286865 0.766488 -0.098789 -0.006869 -0.269231
643 0.282668 0.838207 -0.088199 -0.035000 -0.266266
644 0.301737 0.793725 -0.088173 -0.033190 -0.286652
645 0.345174 0.919004 -0.081666 -0.020135 -0.334769
646 0.426038 1.165084 -0.116345 0.008105 -0.409764
647 0.480868 1.350527 -0.109488 -0.009692 -0.468137
648 0.561256 1.495534 -0.100679 -0.005214 -0.552127
649 0.654355 1.698102 -0.089692 -0.018152 -0.647924
650 0.760251 2.015912 -0.137650 0.000022 -0.747686
651 0.890237 2.373177 -0.161318 -0.000408 -0.875499
652 0.951597 2.563875 -0.171645 0.014706 -0.935873
653 0.956908 2.522245 -0.180654 0.021564 -0.939453
654 0.949307 2.462322 -0.158714 0.026269 -0.935577
655 0.921824 2.387794 -0.131494 0.011561 -0.912324
656 0.915712 2.406982 -0.126698 -0.003322 -0.906898
657 0.926638 2.443362 -0.139121 0.000840 -0.916135
658 0.963046 2.488007 -0.150535 0.007835 -0.951176
659 0.960642 2.401404 -0.149747 0.028708 -0.948464
660 0.937962 2.521578 -0.139441 0.035431 -0.926862
661 0.929715 2.559974 -0.122943 0.041333 -0.920622
662 0.928880 2.480567 -0.104661 0.015286 -0.922839
663 0.944620 2.662305 -0.094627 0.007122 -0.939841
664 0.965663 2.811041 -0.114290 0.027225 -0.958490
665 0.991539 2.752576 -0.119804 0.025442 -0.983945
666 0.980788 2.794158 -0.138638 0.043505 -0.969965
667 1.007819 2.797482 -0.150822 0.039357 -0.995692
668 0.999388 2.740731 -0.140430 0.033070 -0.988919
669 0.981201 2.744316 -0.120562 0.020325 -0.973554
670 0.954340 2.717765 -0.112003 0.022913 -0.947468
671 0.974199 2.725560 -0.106654 0.039432 -0.967540
672 0.992388 2.748945 -0.124039 0.059766 -0.982790
673 0.995387 2.825444 -0.117715 0.051327 -0.987069
674 0.965363 2.870318 -0.101087 0.046875 -0.958910
675 0.967991 2.602750 -0.085220 0.025334 -0.963899
676 0.951972 2.458588 -0.082287 0.027011 -0.948024
677 0.913262 2.386633 -0.084342 0.043091 -0.908338
678 0.877864 2.522890 -0.086904 0.048955 -0.872179
679 0.889724 2.495264 -0.069871 0.048899 -0.885628
680 0.917119 2.425705 -0.054804 0.029153 -0.915016
681 0.944323 2.434405 -0.051724 0.015713 -0.942775
682 0.980489 2.745401 -0.047185 0.023274 -0.979076
683 1.031184 2.738621 -0.077302 0.056896 -1.026707
684 1.024745 2.717875 -0.085061 0.051782 -1.019895
685 1.019814 2.862221 -0.076023 0.051407 -1.015676
686 0.991681 2.898479 -0.057918 0.043452 -0.989035
687 0.986499 2.924198 -0.064767 0.055577 -0.982800
688 0.983929 3.045538 -0.074252 0.057055 -0.979463
689 0.986611 2.982498 -0.070895 0.051883 -0.982692
690 0.994572 2.939758 -0.047670 0.051686 -0.992084
691 0.989324 2.862172 -0.054223 0.057083 -0.986186
692 0.976370 2.849163 -0.053703 0.062576 -0.972882
693 0.975202 2.836172 -0.054394 0.048650 -0.972468
694 0.996948 2.760652 -0.035121 0.037630 -0.995618
695 0.973469 2.766834 -0.021638 0.021990 -0.972980
696 0.966987 2.740416 -0.017019 0.026972 -0.966461
697 0.956959 2.513259 -0.021236 0.048194 -0.955508
698 0.967836 2.524222 -0.028180 0.050436 -0.966110
699 0.956841 2.567788 -0.021726 0.033688 -0.956001
700 0.959452 2.449402 -0.007424 0.018090 -0.959252
701 0.958484 2.492238 -0.021818 0.021852 -0.957986
702 0.988807 2.447825 -0.047057 0.051531 -0.986341
703 0.960760 2.555958 -0.058399 0.059621 -0.957129
704 0.949064 2.490618 -0.061207 0.057959 -0.945313
705 0.947988 2.551220 -0.047215 0.042436 -0.945860
706 0.942135 2.550282 -0.031268 0.042373 -0.940662
707 0.947251 2.530449 -0.027229 0.046868 -0.945699
708 0.951012 2.571069 -0.033119 0.031721 -0.949906
709 0.956794 2.484046 -0.029474 0.019510 -0.956141
710 0.956090 2.536673 -0.025998 0.012690 -0.955652
711 0.953864 2.592965 -0.044601 0.026359 -0.952456
712 0.988344 2.653818 -0.071170 0.043252 -0.984829
713 1.037616 2.928278 -0.061260 0.053114 -1.034444
714 1.045428 3.115319 -0.066154 0.065083 -1.041300
715 1.040000 3.081986 -0.051159 0.059309 -1.037046
716 1.043045 3.061470 -0.079397 0.067570 -1.037821
717 1.058211 3.073486 -0.087348 0.072495 -1.052106
718 1.074488 3.236072 -0.105299 0.084432 -1.065977
719 1.099418 3.382078 -0.103196 0.086430 -1.091146
720 1.081844 3.385062 -0.078281 0.070697 -1.076689
721 1.065133 3.149652 -0.073072 0.062674 -1.060774
722 1.080448 3.151260 -0.088151 0.065742 -1.074837
723 1.088506 3.172286 -0.112317 0.081079 -1.079656
724 1.074868 3.167065 -0.055601 0.061556 -1.071663
725 1.055473 3.042482 -0.024554 0.036068 -1.054571
726 1.021623 2.994006 -0.025166 0.032891 -1.020783
727 1.047341 3.060906 -0.062011 0.051286 -1.044245
728 1.035346 3.077397 -0.075716 0.065082 -1.030520
729 1.059302 2.930834 -0.053522 0.050625 -1.056737
730 1.069363 3.011797 -0.033218 0.030025 -1.068425
731 1.085701 3.202350 -0.017054 0.021071 -1.085362
732 1.101714 3.165150 -0.032216 0.036716 -1.100630
733 1.058118 3.289770 -0.028159 0.045121 -1.056780
734 1.039056 3.040436 -0.037349 0.051193 -1.037122
735 1.039188 3.089075 -0.018083 0.024523 -1.038741
736 1.044222 3.028512 -0.011282 0.008350 -1.044127
737 1.050509 2.977536 -0.014485 0.012552 -1.050334
738 1.098689 3.016955 -0.013220 0.032266 -1.098136
739 1.110798 2.986316 -0.022506 0.028696 -1.110199
740 1.113689 2.925527 0.018112 0.020988 -1.113344
741 1.123878 2.771985 0.035535 -0.014758 -1.123219
742 1.095908 2.818245 0.043979 -0.031027 -1.094586
743 1.090737 2.783201 0.024086 -0.015483 -1.090361
744 1.109214 2.737999 0.019461 -0.009494 -1.109002
745 1.127167 2.721790 0.026634 -0.003478 -1.126847
746 1.102869 2.781194 0.039095 -0.012369 -1.102106
747 1.091840 2.754150 0.017281 -0.006878 -1.091682
748 1.096207 2.751950 0.037562 -0.017753 -1.095420
749 1.084147 2.720007 0.049678 -0.014008 -1.082918
750 1.061745 2.695144 0.039581 -0.015093 -1.060900
751 1.062751 2.597219 0.012205 0.002654 -1.062678
752 1.054736 2.592208 0.015073 -0.008628 -1.054593
753 1.073784 2.476950 0.013206 -0.012239 -1.073633
754 1.080100 2.543947 0.009950 -0.011671 -1.079991
755 1.079315 2.650927 0.004384 0.002837 -1.079303
756 1.094199 2.742027 0.004106 0.017911 -1.094045
757 1.097108 2.949784 0.023744 0.022199 -1.096627
758 1.114061 2.818723 0.011861 0.025347 -1.113710
759 1.119350 2.919962 0.007024 0.015709 -1.119218
760 1.105029 2.928676 -0.005790 0.021348 -1.104807
761 1.105675 2.685419 -0.004180 0.009774 -1.105624
762 1.087848 2.494404 0.033766 -0.013597 -1.087239
763 1.078570 2.514205 0.005660 -0.002021 -1.078553
764 1.076996 2.509859 -0.018522 -0.010981 -1.076780
765 1.090516 2.442310 -0.016579 -0.006373 -1.090371
766 1.089978 2.417722 -0.001957 -0.026133 -1.089663
767 1.094457 2.422671 0.009834 -0.018050 -1.094264
768 1.084759 2.478149 0.008279 -0.012186 -1.084659
769 1.090695 2.594247 0.008968 -0.015699 -1.090545
770 1.093673 2.523329 0.011060 -0.018133 -1.093467
771 1.090541 2.484492 -0.016003 -0.014413 -1.090328
772 1.085421 2.470152 -0.011332 -0.013521 -1.085278
773 1.083730 2.459840 0.023464 -0.031278 -1.083025
774 1.080958 2.527291 0.027846 -0.019793 -1.080418
775 1.078938 2.599399 0.009035 -0.005252 -1.078887
776 1.108227 2.516527 0.029223 -0.003702 -1.107835
777 1.097542 2.518318 0.031953 -0.012263 -1.097008
778 1.081685 2.563034 0.024813 -0.018963 -1.081234
779 1.076908 2.562993 0.038071 -0.027195 -1.075891
780 1.100218 2.462979 0.037189 -0.017024 -1.099457
781 1.107907 2.503197 0.043330 -0.029978 -1.106654
782 1.108640 2.481658 0.033258 -0.016781 -1.108014
783 1.099318 2.494735 0.031947 -0.013723 -1.098768
784 1.093902 2.557550 0.037893 -0.008171 -1.093215
785 1.092596 2.559480 0.044126 -0.016094 -1.091586
786 1.098598 2.580704 0.040797 -0.018420 -1.097686
787 1.102532 2.605071 0.033087 -0.023929 -1.101775
788 1.103693 2.601300 0.015706 -0.021343 -1.103375
789 1.112886 2.564515 0.012419 -0.020416 -1.112630
790 1.114554 2.554255 0.036316 -0.032936 -1.113475
791 1.114941 2.528623 0.051152 -0.021145 -1.113567
792 1.113621 2.570088 0.059047 -0.024839 -1.111777
793 1.115931 2.533098 0.049777 -0.022968 -1.114583
794 1.129445 2.506721 0.062529 -0.034799 -1.127176
795 1.128449 2.505569 0.061607 -0.031910 -1.126315
796 1.138007 2.474919 0.063951 -0.024243 -1.135950
797 1.114448 2.491234 0.051515 -0.025678 -1.112961
798 1.116749 2.464104 0.052443 -0.020492 -1.115329
799 1.132345 2.473336 0.068310 -0.038106 -1.129640
800 1.117822 2.490475 0.052722 -0.023329 -1.116335
801 1.113381 2.509782 0.053682 -0.019304 -1.111919
802 1.116706 2.465092 0.065676 -0.022332 -1.114550
803 1.132632 2.480942 0.082480 -0.036038 -1.129050
804 1.126474 2.390506 0.048387 -0.028058 -1.125085
805 1.131981 2.345302 0.055459 -0.046612 -1.129660
806 1.142654 2.345957 0.069465 -0.040336 -1.139827
807 1.132084 2.385949 0.090323 -0.050546 -1.127343
808 1.130742 2.435450 0.055252 -0.029931 -1.128995
809 1.125607 2.426581 0.050719 -0.030194 -1.124058
810 1.147266 2.429096 0.070501 -0.030387 -1.144694
811 1.156952 2.252636 0.090723 -0.049758 -1.152316
812 1.140143 2.313504 0.049504 -0.045781 -1.138147
813 1.137957 2.312259 0.063843 -0.047108 -1.135188
814 1.148343 2.389991 0.071569 -0.059643 -1.144558
815 1.148245 2.377264 0.080557 -0.053457 -1.144167
816 1.152583 2.458382 0.050406 -0.046868 -1.150526
817 1.143567 2.473044 0.063393 -0.033655 -1.141313
818 1.137010 2.355747 0.086164 -0.052103 -1.132543
819 1.126862 2.264747 0.061798 -0.059580 -1.123587
820 1.127501 2.290652 0.029653 -0.061781 -1.125417
821 1.147375 2.304558 0.057454 -0.068935 -1.143860
822 1.145692 2.271411 0.063251 -0.066520 -1.142009
823 1.115469 2.203512 0.032198 -0.055734 -1.113610
824 1.130137 2.174810 0.028139 -0.046820 -1.128816
825 1.145954 2.133847 0.055035 -0.066059 -1.142723
826 1.155137 2.164303 0.056520 -0.053614 -1.152507
827 1.143775 2.325883 0.037054 -0.048389 -1.142150
828 1.152687 2.314672 0.031139 -0.033924 -1.151767
829 1.132863 2.389123 0.030936 -0.059972 -1.130852
830 1.135922 2.269710 0.046942 -0.045564 -1.134037
831 1.157717 2.224554 0.058785 -0.059819 -1.154675
832 1.163292 2.131896 0.047984 -0.044712 -1.161442
833 1.177677 2.030244 0.066302 -0.062772 -1.174132
834 1.172024 1.941257 0.068636 -0.059255 -1.168511
835 1.187045 1.979840 0.053605 -0.066138 -1.183988
836 1.166937 2.033741 0.018246 -0.069810 -1.164704
837 1.166592 2.159661 0.010011 -0.080793 -1.163748
838 1.178066 2.118451 0.033450 -0.088701 -1.174246
839 1.146639 1.992118 0.037355 -0.069500 -1.143921
840 1.090539 1.560641 0.053580 -0.068238 -1.087083
841 1.041809 1.176555 0.055391 -0.068077 -1.038106
842 1.024639 0.692671 0.072506 -0.094215 -1.017718
843 0.978618 0.513138 0.073804 -0.084356 -0.972178
844 0.917073 0.977401 0.119516 -0.093834 -0.904397
845 0.883619 2.212219 0.136995 -0.100142 -0.867172
846 0.971423 3.142152 0.164640 -0.112604 -0.950725
847 1.136176 3.755431 0.197681 -0.124498 -1.111899
848 1.275675 4.396873 0.209718 -0.134476 -1.251112
849 1.343384 4.807577 0.231972 -0.146761 -1.315040
850 1.316400 4.639009 0.203631 -0.134723 -1.293558
851 1.266440 4.390950 0.197105 -0.139346 -1.243223
852 1.150633 3.825743 0.174761 -0.126367 -1.130241
853 1.023253 3.088453 0.170052 -0.119635 -1.001907
854 0.884893 2.399842 0.137559 -0.107405 -0.867512
855 0.681365 1.682348 0.112855 -0.084940 -0.666564
856 0.617719 1.010542 0.081336 -0.063710 -0.609018
857 0.647634 0.562026 0.080792 -0.080207 -0.637550
858 0.659652 0.446221 0.063754 -0.066528 -0.653185
859 0.678634 0.465899 0.069417 -0.068885 -0.671550
860 0.678793 0.779655 0.081106 -0.080520 -0.669103
861 0.681662 1.498649 0.119217 -0.082682 -0.666044
862 0.738774 2.374022 0.124238 -0.109262 -0.720010
863 0.804355 3.063428 0.139431 -0.104608 -0.785241
864 0.929454 3.473752 0.200765 -0.143671 -0.896068
865 1.077850 3.938267 0.183168 -0.140667 -1.052817
866 1.206763 4.498772 0.229809 -0.175287 -1.171640
867 1.242691 4.657586 0.230694 -0.157317 -1.210914
868 1.215572 4.623705 0.226875 -0.157823 -1.183738
869 1.191670 4.683849 0.195968 -0.140895 -1.166972
870 1.196066 4.646904 0.205441 -0.150904 -1.168587
871 1.205594 4.736502 0.224587 -0.162732 -1.173258
872 1.213147 4.728804 0.217238 -0.167621 -1.181709
873 1.232497 4.610948 0.199259 -0.180645 -1.202794
874 1.252483 4.652771 0.210335 -0.164387 -1.223703
875 1.254196 4.668523 0.217212 -0.163778 -1.224338
876 1.254672 4.596120 0.198708 -0.160475 -1.228399
877 1.185508 4.285960 0.205060 -0.166604 -1.155692
878 1.124528 4.025516 0.178463 -0.147296 -1.100463
879 1.076050 3.733833 0.160969 -0.146492 -1.053809
880 1.012451 3.397849 0.156704 -0.133560 -0.991294
881 0.975407 3.334697 0.183729 -0.142726 -0.947255
882 0.924387 3.505013 0.156152 -0.125538 -0.902413
883 0.897100 3.482699 0.149405 -0.135683 -0.874104
